,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,QUALITY,type,rangeofquality
5085,1.82,1.33,1.63,22.9,0.45,1.04,2.95,1.34,3.64,1.24,7.25,7,1,Average
5086,1.82,1.33,1.63,22.9,0.45,1.04,2.95,1.34,3.64,1.24,7.25,7,1,Average
5087,2.4,1.07,2.17,12.0,0.55,1.42,2.7,1.47,4.81,1.69,4.2,6,1,Average
5088,2.07,0.93,1.69,2.8000000000000003,0.55,1.28,2.21,0.55,3.26,0.84,5.22,7,1,Average
5089,1.82,1.07,1.69,5.1,0.48,2.08,2.95,0.84,4.5,1.8,4.78,7,1,Average
5090,3.22,2.33,6.02,29.700000000000003,0.38,1.42,3.64,1.99,4.42,1.57,5.8,6,1,Average
5091,2.15,1.47,2.17,2.1,0.71,0.59,3.11,1.08,5.12,1.74,3.62,6,1,Average
5092,1.9,1.67,1.81,3.7,0.45,1.01,2.72,0.41,4.57,1.01,7.39,7,1,Average
5093,1.82,1.33,1.63,22.9,0.45,1.04,2.95,1.34,3.64,1.24,7.25,7,1,Average
5094,2.4,1.07,2.17,12.0,0.55,1.42,2.7,1.47,4.81,1.69,4.2,6,1,Average
5095,2.4,1.4,2.71,21.0,0.75,1.01,4.03,2.23,3.26,1.97,1.59,5,1,Poor
5096,2.56,1.67,1.87,5.5,0.51,0.69,2.0,0.48,3.57,1.46,7.83,7,1,Average
5097,2.23,0.53,2.05,1.2,0.33,0.97,2.93,0.77,4.73,2.36,5.07,7,1,Average
5098,1.82,0.8,1.93,3.7,0.37,0.87,2.58,0.82,5.12,2.58,4.64,7,1,Average
5099,3.06,1.67,1.69,6.6000000000000005,0.55,0.69,3.43,1.3,4.96,1.97,4.2,6,1,Average
5100,2.73,1.87,1.69,2.8000000000000003,0.45,1.18,2.51,0.43,3.64,1.24,7.97,7,1,Average
5101,2.4,1.4,2.71,21.0,0.75,1.01,4.03,2.23,3.26,1.97,1.59,5,1,Poor
5102,2.15,1.2,1.51,15.5,0.61,2.26,3.99,1.73,3.49,1.85,2.75,6,1,Average
5103,2.64,0.93,1.45,16.0,0.53,2.57,3.71,1.54,2.02,1.91,3.62,6,1,Average
5104,2.23,0.73,1.69,1.2,0.61,0.73,1.94,0.63,3.57,1.63,5.36,7,1,Average
5105,2.07,0.87,1.87,0.8999999999999999,0.56,1.01,2.56,0.86,5.97,2.58,4.35,6,1,Average
5106,3.39,1.8,1.69,18.9,0.38,0.42,1.31,1.17,2.09,1.18,7.25,6,1,Average
5107,3.22,2.0,1.39,15.600000000000001,0.35,0.94,2.05,0.87,1.63,1.07,8.12,6,1,Average
5108,2.48,0.73,1.99,1.1,0.37,0.73,1.87,0.53,2.79,2.25,6.23,7,1,Average
5109,2.81,1.67,2.05,2.1,0.58,2.08,3.8,0.45,4.11,1.74,7.68,7,1,Average
5110,2.31,1.4,1.75,1.7999999999999998,0.45,1.28,2.21,0.21,2.79,1.12,8.26,7,1,Average
5111,3.06,0.8,2.47,0.8999999999999999,0.68,0.87,2.88,0.81,3.64,1.69,4.49,5,1,Poor
5112,2.56,1.67,3.73,10.600000000000001,0.48,1.56,2.9,0.83,3.95,1.18,7.83,7,1,Average
5113,1.82,1.0,0.9,14.0,0.65,3.47,4.63,1.66,2.56,0.45,1.59,5,1,Poor
5114,1.74,1.0,1.45,4.9,0.48,2.08,3.36,0.83,4.57,1.57,4.78,7,1,Average
5115,2.31,1.6,2.47,10.1,0.65,1.88,3.96,1.59,3.72,1.35,2.03,5,1,Poor
5116,1.82,1.0,0.9,14.0,0.65,3.47,4.63,1.66,2.56,0.45,1.59,5,1,Poor
5117,1.24,1.87,1.63,8.7,0.32,1.35,2.9,0.92,5.04,1.01,5.22,6,1,Average
5118,1.24,1.87,1.63,8.7,0.32,1.35,2.9,0.92,5.04,1.01,5.22,6,1,Average
5119,4.21,1.27,1.69,0.3,0.25,0.97,2.81,0.53,2.25,0.73,6.38,6,1,Average
5120,3.14,1.0,1.75,12.3,0.73,2.22,3.23,1.77,3.02,0.56,2.61,6,1,Average
5121,2.56,4.47,0.78,8.7,0.45,0.62,1.01,1.16,2.87,0.17,4.49,4,1,Poor
5122,2.73,1.8,1.63,3.8,0.42,0.94,2.95,0.5,4.19,0.9,7.39,7,1,Average
5123,2.81,1.53,2.11,10.1,0.61,1.53,3.96,1.62,3.26,1.74,2.46,5,1,Poor
5124,2.15,1.33,2.65,10.0,0.65,1.67,3.99,1.58,3.33,1.46,1.74,5,1,Poor
5125,2.81,1.0,2.77,8.9,0.45,0.56,1.82,1.1,2.95,3.15,5.36,6,1,Average
5126,2.31,0.93,1.81,21.6,0.6,1.7,3.0,1.91,3.26,0.84,3.77,6,1,Average
5127,2.81,1.53,2.11,10.1,0.61,1.53,3.96,1.62,3.26,1.74,2.46,5,1,Poor
5128,2.15,1.33,2.65,10.0,0.65,1.67,3.99,1.58,3.33,1.46,1.74,5,1,Poor
5129,2.81,1.07,1.69,2.0,0.38,1.01,1.98,0.83,2.95,0.96,4.2,6,1,Average
5130,1.98,1.27,2.83,0.8999999999999999,2.28,0.94,2.28,0.99,3.95,1.63,3.04,5,1,Poor
5131,2.23,1.33,1.51,6.4,0.33,1.84,2.81,0.7,3.49,1.24,6.09,7,1,Average
5132,2.81,1.27,1.87,0.8999999999999999,0.37,0.9,1.71,0.35,2.4,0.62,6.81,6,1,Average
5133,3.31,1.33,1.51,4.3,0.25,0.9,2.14,0.48,2.02,0.84,7.25,6,1,Average
5134,3.55,1.2,1.63,5.699999999999999,0.35,1.46,2.7,0.97,3.41,0.62,4.64,6,1,Average
5135,2.31,1.0,2.23,12.1,0.45,1.56,3.39,1.67,3.72,1.46,2.03,6,1,Average
5136,1.82,1.67,1.2,1.7999999999999998,0.37,1.67,3.53,0.92,5.35,1.74,4.35,6,1,Average
5137,1.82,1.67,1.2,1.7999999999999998,0.37,1.67,3.53,0.92,5.35,1.74,4.35,6,1,Average
5138,2.89,0.8,1.75,29.0,0.5,2.36,5.32,2.56,2.95,1.46,1.74,6,1,Average
5139,2.31,1.0,2.23,12.1,0.45,1.56,3.39,1.67,3.72,1.46,2.03,6,1,Average
5140,2.89,0.8,1.75,29.6,0.5,2.36,5.32,2.56,2.95,1.46,1.74,6,1,Average
5141,1.98,2.6,1.14,11.799999999999999,0.33,0.8,3.13,0.94,3.88,1.29,6.23,6,1,Average
5142,1.82,1.67,1.2,1.7999999999999998,0.37,1.67,3.53,0.92,5.35,1.74,4.35,6,1,Average
5143,2.81,0.4,1.93,0.8,0.22,1.63,2.53,0.98,2.48,2.53,2.9,6,1,Average
5144,1.57,0.93,1.33,24.6,0.58,1.32,2.4,2.21,4.03,1.46,1.45,6,1,Average
5145,1.57,0.93,1.33,24.6,0.58,1.32,2.4,2.21,4.03,1.46,1.45,6,1,Average
5146,1.57,0.93,1.33,24.6,0.58,1.32,2.4,2.21,4.03,1.46,1.45,6,1,Average
5147,3.55,0.8,1.69,0.5,0.23,1.67,1.87,0.68,1.55,0.79,4.49,6,1,Average
5148,1.65,0.4,0.9,8.4,0.55,0.9,2.7,1.26,2.64,2.13,2.75,6,1,Average
5149,0.83,0.87,1.27,14.7,0.47,0.56,2.44,1.18,7.29,1.46,6.09,7,1,Average
5150,3.55,0.8,1.69,0.5,0.23,1.67,1.87,0.68,1.55,0.79,4.49,6,1,Average
5151,1.57,0.93,1.33,24.6,0.58,1.32,2.4,2.21,4.03,1.46,1.45,6,1,Average
5152,3.06,1.73,1.45,5.0,0.37,0.14,0.65,0.75,2.25,0.79,5.51,4,1,Poor
5153,2.31,3.73,1.69,5.8,0.38,0.62,1.66,0.63,3.02,2.25,7.1,6,1,Average
5154,2.64,2.67,0.72,6.0,0.68,0.76,1.84,1.32,1.09,0.73,1.45,5,1,Poor
5155,3.14,1.93,2.05,4.0,0.32,1.42,3.59,0.61,2.25,0.62,6.38,6,1,Average
5156,2.64,2.67,0.72,6.0,0.68,0.76,1.84,1.32,1.09,0.73,1.45,5,1,Poor
5157,2.31,3.73,1.69,5.8,0.38,0.62,1.66,0.63,3.02,2.25,7.1,6,1,Average
5158,3.47,1.13,1.63,14.0,0.45,0.49,1.82,1.34,2.09,0.79,4.64,6,1,Average
5159,3.14,2.0,1.69,5.5,0.33,0.21,2.44,0.67,2.17,1.07,6.67,6,1,Average
5160,2.56,1.2,1.63,5.5,0.37,0.66,1.71,0.73,3.1,0.96,5.07,6,1,Average
5161,3.31,0.47,2.05,0.8,0.43,1.04,2.0,0.74,2.71,2.81,4.78,7,1,Average
5162,3.47,1.13,1.63,14.0,0.45,0.49,1.82,1.34,2.09,0.79,4.64,6,1,Average
5163,2.56,1.2,1.63,5.5,0.37,0.66,1.71,0.73,3.1,0.96,5.07,6,1,Average
5164,1.74,3.83,0.0,7.7,0.4,0.24,0.58,1.25,4.65,1.63,3.62,4,1,Poor
5165,3.14,2.0,1.69,5.5,0.33,0.21,2.44,0.67,2.17,1.07,6.67,6,1,Average
5166,3.31,1.53,2.41,1.5,0.3,0.66,1.87,0.77,3.33,1.46,5.65,6,1,Average
5167,3.55,0.6,1.27,1.5,0.45,0.8,2.6,1.32,3.57,1.69,3.04,6,1,Average
5168,2.48,0.67,1.69,0.8,0.3,1.08,2.44,0.73,3.33,1.29,4.35,7,1,Average
5169,2.98,1.33,2.17,21.5,0.65,1.18,3.57,1.87,3.26,1.91,3.77,5,1,Poor
5170,2.89,1.0,1.63,3.1,0.43,1.32,2.63,0.82,2.48,2.08,4.78,7,1,Average
5171,2.4,0.93,1.33,0.8999999999999999,0.48,0.14,2.72,0.75,2.95,0.84,4.64,4,1,Poor
5172,2.98,1.13,1.69,10.2,0.32,0.45,1.66,1.02,1.71,0.84,5.07,7,1,Average
5173,3.06,1.47,1.27,9.1,0.28,1.11,3.16,1.03,1.55,0.73,4.49,5,1,Poor
5174,2.81,1.2,1.45,9.8,0.23,0.62,2.86,0.9,3.26,1.52,6.96,7,1,Average
5175,2.07,1.6,1.93,1.4000000000000001,0.47,0.38,1.61,0.54,4.5,1.35,6.23,6,1,Average
5176,3.22,1.07,1.81,1.2,0.53,0.49,2.21,1.12,4.19,1.74,3.48,6,1,Average
5177,2.98,1.13,1.69,10.2,0.32,0.45,1.66,1.02,1.71,0.84,5.07,7,1,Average
5178,2.64,1.07,2.11,0.6,0.38,1.42,2.26,0.53,3.41,0.84,5.36,7,1,Average
5179,1.65,1.33,1.69,5.5,0.58,1.77,3.5,0.94,4.88,1.24,3.91,7,1,Average
5180,2.48,0.73,4.28,25.9,0.55,0.69,2.49,2.07,1.01,1.57,2.17,6,1,Average
5181,2.48,0.73,4.28,25.9,0.55,0.69,2.49,2.07,1.01,1.57,2.17,6,1,Average
5182,2.48,0.73,4.28,25.9,0.55,0.69,2.49,2.07,1.01,1.57,2.17,6,1,Average
5183,2.31,0.73,2.11,1.4000000000000001,0.47,1.25,2.33,0.57,3.57,2.58,5.8,7,1,Average
5184,2.15,1.33,2.17,1.1,0.73,0.94,4.15,0.96,4.57,1.29,4.06,5,1,Poor
5185,1.49,1.33,1.63,5.1,0.56,1.77,3.5,0.95,4.88,1.24,3.91,7,1,Average
5186,1.49,1.33,1.69,5.5,0.58,1.77,3.5,0.94,4.88,1.24,3.91,7,1,Average
5187,2.48,0.73,1.93,10.700000000000001,0.66,1.25,2.33,1.2,3.1,1.24,3.91,7,1,Average
5188,2.81,0.53,1.75,0.6,0.37,1.35,2.7,0.48,3.1,1.01,5.94,7,1,Average
5189,2.31,0.6,1.69,0.8,0.42,1.88,2.35,0.44,2.17,1.69,5.65,7,1,Average
5190,2.31,0.73,1.69,17.2,0.55,1.84,3.02,1.51,3.57,0.84,4.06,6,1,Average
5191,1.65,0.8,1.45,1.2,0.4,2.22,3.76,0.64,6.74,1.91,6.23,7,1,Average
5192,2.31,2.07,2.29,14.0,0.73,1.67,5.07,2.07,4.5,1.97,2.03,6,1,Average
5193,2.48,0.27,1.81,18.9,0.66,1.08,1.89,1.82,3.72,0.73,2.75,6,1,Average
5194,2.31,1.43,1.45,1.5,0.5,0.97,3.09,1.14,4.88,2.19,3.48,7,1,Average
5195,2.31,1.2,1.45,10.1,0.48,0.94,3.02,1.56,4.88,2.13,3.48,6,1,Average
5196,2.64,1.6,1.63,10.0,0.3,1.25,2.67,0.88,3.33,2.13,6.67,7,1,Average
5197,2.98,1.87,1.39,2.0,0.13,1.04,1.45,0.4,1.63,0.79,6.52,6,1,Average
5198,2.4,1.8,2.89,12.6,0.78,1.18,3.71,1.77,2.48,1.4,2.03,5,1,Poor
5199,2.15,2.0,1.45,10.1,0.63,1.39,3.34,1.72,3.02,2.13,1.74,5,1,Poor
5200,2.48,0.4,1.08,1.2,0.63,1.01,1.94,0.87,4.26,1.8,4.64,6,1,Average
5201,2.64,0.53,1.51,21.0,0.58,0.9,3.29,2.1,1.47,1.35,1.74,6,1,Average
5202,2.64,0.53,1.51,21.0,0.58,0.9,3.29,2.1,1.47,1.35,1.74,6,1,Average
5203,2.4,1.8,2.89,12.6,0.78,1.18,3.71,1.77,2.48,1.4,2.03,5,1,Poor
5204,2.48,0.4,1.08,1.2,0.63,1.01,1.94,0.87,4.26,1.8,4.64,6,1,Average
5205,2.48,0.53,1.08,1.7999999999999998,0.61,1.04,2.49,0.99,4.26,1.85,4.06,6,1,Average
5206,2.64,0.53,1.51,21.0,0.58,0.9,3.29,2.1,1.47,1.35,1.74,6,1,Average
5207,2.15,2.0,1.45,10.1,0.63,1.39,3.34,1.72,3.02,2.13,1.74,5,1,Poor
5208,2.81,1.07,1.81,0.8999999999999999,0.47,0.35,2.05,0.39,1.86,0.79,6.52,6,1,Average
5209,3.22,1.6,3.67,17.2,0.53,2.26,4.19,2.09,2.17,1.8,1.88,5,1,Poor
5210,2.64,1.4,1.99,0.5,0.53,0.66,2.56,0.65,3.8,1.57,4.93,5,1,Poor
5211,2.73,1.27,1.45,18.400000000000002,0.58,1.63,2.58,1.96,2.48,1.91,2.9,7,1,Average
5212,2.48,2.47,1.69,39.0,0.37,0.9,2.67,3.05,2.64,1.12,3.77,6,1,Average
5213,2.07,0.8,1.57,6.3,0.51,3.72,3.73,1.09,2.71,2.98,3.91,7,1,Average
5214,2.73,1.27,1.45,18.400000000000002,0.58,1.63,2.58,1.96,2.48,1.91,2.9,7,1,Average
5215,2.81,1.07,1.81,0.8999999999999999,0.47,0.35,2.05,0.39,1.86,0.79,6.52,6,1,Average
5216,2.48,2.47,1.69,39.0,0.37,0.9,2.67,3.05,2.64,1.12,3.77,6,1,Average
5217,2.31,1.87,1.69,8.4,0.33,0.38,2.0,0.66,3.64,0.28,6.96,7,1,Average
5218,3.22,1.6,3.67,17.2,0.53,2.26,4.19,2.09,2.17,1.8,1.88,5,1,Poor
5219,2.64,1.4,1.99,0.5,0.53,0.66,2.56,0.65,3.8,1.57,4.93,5,1,Poor
5220,2.15,1.93,1.2,7.7,1.79,2.08,4.08,1.44,4.03,1.18,2.17,5,1,Poor
5221,2.15,2.0,1.2,7.199999999999999,1.79,1.94,4.03,1.44,4.03,1.18,2.17,6,1,Average
5222,2.15,1.87,1.2,7.800000000000001,1.81,2.08,3.82,1.44,4.03,1.18,2.17,6,1,Average
5223,2.31,1.47,1.51,11.299999999999999,0.45,0.69,2.72,1.26,2.64,0.9,4.06,6,1,Average
5224,2.31,1.47,1.51,11.299999999999999,0.45,0.69,2.72,1.26,2.64,0.9,4.06,6,1,Average
5225,2.23,0.87,3.07,26.099999999999998,0.6,1.15,2.74,2.42,3.72,1.4,1.16,6,1,Average
5226,2.31,1.47,1.51,11.299999999999999,0.45,0.69,2.72,1.26,2.64,0.9,4.06,6,1,Average
5227,3.14,1.53,1.63,12.6,0.2,1.94,3.46,1.41,2.79,0.9,4.35,7,1,Average
5228,1.65,3.33,0.0,1.4000000000000001,0.18,1.11,2.07,0.4,4.42,0.9,6.38,6,1,Average
5229,2.23,1.2,2.35,1.2,0.18,0.38,1.38,0.73,4.11,2.98,4.78,7,1,Average
5230,4.05,1.47,2.05,6.4,0.15,0.76,2.79,1.47,3.1,1.52,4.64,7,1,Average
5231,2.15,1.4,1.93,2.8000000000000003,0.08,1.15,1.91,0.57,4.03,2.47,6.52,7,1,Average
5232,2.4,0.33,1.93,4.8,0.13,1.08,2.14,1.23,3.1,1.24,2.9,6,1,Average
5233,2.48,0.73,1.99,6.6000000000000005,0.63,1.42,2.86,1.1,3.1,1.91,4.35,6,1,Average
5234,1.82,1.13,2.41,7.800000000000001,0.71,1.91,3.36,1.32,3.41,3.71,3.62,6,1,Average
5235,1.82,1.13,2.41,7.800000000000001,0.71,1.91,3.36,1.32,3.41,3.71,3.62,6,1,Average
5236,2.48,0.73,1.99,6.6000000000000005,0.63,1.42,2.86,1.1,3.1,1.91,4.35,6,1,Average
5237,2.15,1.07,1.39,2.1,0.61,1.01,2.93,0.71,3.1,1.8,4.93,7,1,Average
5238,1.74,0.67,1.69,6.8999999999999995,0.5,1.7,3.06,0.88,3.41,1.24,4.78,6,1,Average
5239,2.81,1.67,1.33,6.0,0.37,0.31,1.54,0.7,1.94,1.69,6.09,7,1,Average
5240,2.15,1.4,1.45,4.0,0.47,1.04,2.05,0.45,1.4,2.47,6.67,7,1,Average
5241,2.89,1.53,1.51,9.3,0.38,1.01,3.04,1.03,1.4,0.84,4.49,5,1,Poor
5242,2.64,1.4,2.23,1.5,0.43,1.15,2.76,0.67,4.19,1.4,6.23,6,1,Average
5243,2.56,0.73,3.61,5.2,0.47,0.17,2.67,1.05,1.55,2.08,3.48,4,1,Poor
5244,2.07,1.6,1.02,26.299999999999997,0.85,1.74,4.24,2.32,3.18,1.46,1.16,6,1,Average
5245,2.31,0.03,1.99,1.2,0.45,0.56,2.37,1.15,4.26,2.19,2.17,6,1,Average
5246,2.07,1.6,1.02,26.299999999999997,0.85,1.74,4.24,2.32,3.18,1.46,1.16,6,1,Average
5247,2.48,0.67,1.93,10.1,0.63,0.56,2.37,1.52,5.43,1.24,3.48,6,1,Average
5248,2.48,2.93,1.57,7.800000000000001,0.48,0.9,2.86,0.56,3.02,0.28,7.25,7,1,Average
5249,2.73,1.33,1.69,12.1,0.35,0.83,4.26,1.21,3.41,1.35,6.09,7,1,Average
5250,1.57,0.47,2.83,16.599999999999998,0.43,1.67,2.81,1.44,2.4,0.67,3.62,8,1,Good
5251,1.65,1.3,1.81,7.4,0.56,1.39,3.29,1.06,4.73,1.12,4.06,7,1,Average
5252,1.32,3.0,0.96,3.2,0.45,1.15,2.81,0.28,3.72,1.74,7.54,8,1,Good
5253,1.65,1.6,1.69,5.699999999999999,0.38,1.56,2.51,0.45,3.41,1.97,7.25,8,1,Good
5254,2.4,0.93,2.35,0.8999999999999999,0.66,0.87,3.36,1.22,6.05,1.4,2.9,6,1,Average
5255,1.9,3.47,0.72,1.7999999999999998,0.68,0.35,1.61,1.07,5.43,1.46,3.48,4,1,Poor
5256,2.23,1.2,1.87,1.1,0.42,2.01,3.2,0.45,3.41,1.8,6.38,6,1,Average
5257,0.99,1.4,3.25,7.800000000000001,0.43,1.84,3.43,0.51,4.26,0.67,7.1,8,1,Good
5258,1.32,3.0,0.96,3.2,0.45,1.15,2.81,0.28,3.72,1.74,7.54,8,1,Good
5259,2.48,0.87,1.57,17.0,0.48,2.08,3.36,1.57,2.33,1.91,3.62,7,1,Average
5260,1.65,1.6,1.69,5.699999999999999,0.38,1.56,2.51,0.45,3.41,1.97,7.25,8,1,Good
5261,2.23,1.27,1.57,16.0,0.35,0.03,1.75,1.33,2.71,0.79,4.64,5,1,Poor
5262,1.74,1.93,1.93,1.5,0.33,1.39,2.21,0.4,5.35,1.85,6.81,7,1,Average
5263,1.98,0.87,1.08,16.9,0.58,2.08,3.43,1.82,3.26,1.69,2.03,6,1,Average
5264,2.48,1.47,1.75,8.6,0.27,0.97,2.05,0.69,2.4,0.56,7.1,7,1,Average
5265,2.89,2.2,1.75,1.7999999999999998,0.38,0.87,1.57,0.34,1.86,0.73,7.25,8,1,Good
5266,1.32,1.47,1.81,0.8999999999999999,0.33,0.83,2.0,0.06,4.57,1.01,8.12,7,1,Average
5267,2.31,1.73,1.2,0.6,0.73,0.87,2.44,1.2,4.65,1.85,1.59,5,1,Poor
5268,1.49,1.13,1.14,2.8000000000000003,0.66,1.42,3.69,0.94,4.11,1.18,3.48,6,1,Average
5269,1.24,1.47,1.81,0.8999999999999999,0.33,0.83,2.0,0.06,4.57,1.01,8.12,7,1,Average
5270,2.56,3.33,3.49,11.7,0.38,0.97,3.76,1.09,4.34,1.24,6.09,6,1,Average
5271,2.81,1.0,1.51,27.9,1.26,0.62,2.42,2.57,2.95,1.63,1.01,5,1,Poor
5272,2.73,0.8,1.63,13.799999999999999,0.47,0.62,2.28,1.41,2.48,0.84,3.62,7,1,Average
5273,2.48,0.47,2.47,18.9,0.58,2.73,4.08,1.99,4.03,3.15,3.19,6,1,Average
5274,2.64,0.93,1.57,13.200000000000001,0.3,1.25,2.67,1.0,2.64,0.67,6.52,8,1,Good
5275,2.15,0.53,2.65,0.8999999999999999,0.7,1.32,2.67,0.67,3.02,2.98,4.78,7,1,Average
5276,2.48,0.47,2.47,18.9,0.58,2.73,4.08,1.99,4.03,3.15,3.19,6,1,Average
5277,2.48,1.53,1.81,11.299999999999999,0.32,1.11,2.67,0.87,3.18,2.3,6.67,7,1,Average
5278,2.48,0.47,2.47,18.9,0.58,2.73,4.08,1.99,4.03,3.15,3.19,6,1,Average
5279,3.14,1.47,2.23,1.5,1.3,0.9,3.94,1.4,2.87,1.57,2.61,5,1,Poor
5280,1.82,0.53,1.63,17.5,0.35,1.32,2.12,1.33,3.33,0.67,4.06,5,1,Poor
5281,2.73,0.87,2.11,2.9,0.51,1.39,4.15,0.8,4.65,1.91,6.52,6,1,Average
5282,2.64,0.93,1.57,13.200000000000001,0.3,1.25,2.67,1.0,2.64,0.67,6.52,8,1,Good
5283,1.49,0.87,1.45,5.8,0.3,1.25,3.32,0.75,4.5,0.51,5.07,7,1,Average
5284,2.98,0.93,1.57,12.6,0.3,0.76,2.44,1.15,2.02,1.07,4.93,6,1,Average
5285,2.73,0.8,1.63,13.799999999999999,0.47,0.62,2.28,1.41,2.48,0.84,3.62,7,1,Average
5286,2.48,1.53,1.81,11.299999999999999,0.32,1.11,2.67,0.87,3.18,2.3,6.67,7,1,Average
5287,2.81,1.0,1.51,27.9,1.26,0.62,2.42,2.57,2.95,1.63,1.01,5,1,Poor
5288,2.15,0.47,2.41,1.1,0.73,2.08,3.23,0.77,3.49,2.58,4.35,6,1,Average
5289,2.15,0.53,2.65,0.8999999999999999,0.7,1.32,2.67,0.67,3.02,2.98,4.78,7,1,Average
5290,2.48,0.47,2.47,18.9,0.58,2.73,4.06,1.99,4.03,3.15,3.19,6,1,Average
5291,2.07,0.93,2.05,0.8999999999999999,0.45,1.08,2.07,0.48,2.64,2.92,5.22,6,1,Average
5292,3.14,1.47,2.23,1.5,1.3,0.9,3.94,1.4,2.87,1.57,2.61,5,1,Poor
5293,2.64,1.47,1.63,1.4000000000000001,1.11,0.8,3.2,1.22,2.95,1.69,3.04,5,1,Poor
5294,2.31,1.2,1.33,26.9,0.68,0.76,3.06,2.3,2.64,1.57,1.74,5,1,Poor
5295,3.06,1.07,1.87,19.2,0.68,0.87,4.01,2.26,2.56,1.74,1.59,6,1,Average
5296,3.06,1.07,1.87,19.2,0.68,0.87,4.01,2.26,2.56,1.74,1.59,6,1,Average
5297,3.06,1.07,1.87,19.2,0.68,0.87,4.01,2.26,2.56,1.74,1.59,6,1,Average
5298,3.06,1.07,1.87,19.2,0.68,0.87,4.01,2.26,2.56,1.74,1.59,6,1,Average
5299,2.31,0.47,2.05,0.6,0.47,1.53,1.68,0.46,1.86,1.57,5.36,6,1,Average
5300,2.4,1.73,2.59,1.5,0.53,0.97,2.49,0.58,3.95,1.24,6.67,6,1,Average
5301,3.22,1.8,2.77,17.2,1.31,2.08,4.08,2.07,1.09,1.4,1.45,5,1,Poor
5302,2.4,1.53,0.54,1.2,0.5,1.81,3.11,0.95,3.1,1.24,3.04,5,1,Poor
5303,0.74,3.93,0.54,0.6,0.18,0.14,0.07,0.02,4.5,0.67,8.12,5,1,Poor
5304,3.06,1.07,1.87,19.2,0.68,0.87,4.01,2.26,2.56,1.74,1.59,6,1,Average
5305,2.07,0.8,1.08,15.3,0.6,1.94,3.53,1.84,2.87,1.8,1.74,5,1,Poor
5306,2.31,1.33,1.39,15.0,0.66,1.53,4.24,2.01,3.1,1.63,1.16,5,1,Poor
5307,3.88,0.67,1.81,0.8,0.32,1.15,2.05,1.08,0.85,0.79,2.9,4,1,Poor
5308,2.23,1.8,2.29,10.4,0.45,0.66,4.38,1.93,5.81,1.46,1.59,6,1,Average
5309,2.48,0.93,1.57,0.8999999999999999,0.53,0.97,4.06,0.76,2.48,0.73,4.64,5,1,Poor
5310,2.07,0.67,1.45,4.3,0.73,0.66,2.6,1.28,3.02,1.69,1.74,6,1,Average
5311,2.31,1.2,1.33,26.9,0.68,0.76,3.06,2.3,2.64,1.57,1.74,5,1,Poor
5312,2.31,1.47,2.71,11.299999999999999,0.48,1.84,4.47,1.64,3.57,1.46,2.17,5,1,Poor
5313,2.07,1.73,1.63,2.9,0.25,1.35,3.36,0.74,4.88,2.13,5.65,7,1,Average
5314,3.22,1.47,1.39,2.1,0.98,0.94,3.04,1.29,3.02,2.25,2.61,5,1,Poor
5315,3.22,1.53,1.39,2.1,1.0,0.97,2.95,1.29,3.02,2.25,2.61,5,1,Poor
5316,1.57,1.23,1.69,9.7,0.45,1.56,3.32,1.13,4.96,1.24,4.06,7,1,Average
5317,1.32,1.17,1.99,0.8999999999999999,0.7,0.97,2.67,0.65,5.04,2.47,4.78,6,1,Average
5318,2.31,1.2,1.69,13.5,0.32,0.42,2.65,1.05,3.49,0.67,5.94,6,1,Average
5319,0.83,0.6,1.69,3.5,0.35,0.73,2.42,0.6,5.12,0.67,4.78,7,1,Average
5320,1.57,1.23,1.69,9.7,0.45,1.56,3.32,1.13,4.96,1.24,4.06,7,1,Average
5321,1.98,0.8,1.99,7.4,0.32,0.69,1.59,0.58,4.96,1.07,7.97,7,1,Average
5322,3.06,1.33,2.47,1.1,0.58,0.35,2.76,1.12,4.34,1.29,3.33,5,1,Poor
5323,1.98,0.93,1.2,31.0,0.43,1.98,4.1,2.53,3.02,1.74,1.45,6,1,Average
5324,2.64,1.73,1.57,14.9,0.53,1.74,3.69,1.29,2.79,0.73,5.22,6,1,Average
5325,3.06,1.33,2.47,1.1,0.58,0.35,2.76,1.12,4.34,1.29,3.33,5,1,Poor
5326,2.23,0.73,2.05,1.5,0.33,1.32,2.53,0.47,3.8,2.58,6.52,6,1,Average
5327,1.82,0.87,1.75,19.2,0.55,0.94,2.74,2.36,5.19,1.29,0.87,5,1,Poor
5328,1.9,0.93,2.77,1.7999999999999998,2.51,1.15,1.57,0.25,3.64,0.62,7.83,6,1,Average
5329,2.23,1.6,2.89,11.299999999999999,0.28,0.59,1.89,0.83,3.88,3.2,6.81,4,1,Poor
5330,2.73,0.87,4.34,1.5,2.62,2.22,2.63,1.18,1.94,1.63,1.74,5,1,Poor
5331,1.49,1.2,1.08,1.2,0.42,0.59,2.97,0.89,4.65,0.73,3.19,6,1,Average
5332,2.64,0.47,1.69,21.6,0.7,0.97,3.29,2.08,1.86,0.96,1.45,7,1,Average
5333,2.64,0.47,1.69,21.6,0.7,0.97,3.29,2.08,1.86,0.96,1.45,7,1,Average
5334,2.64,0.47,1.69,21.6,0.7,0.97,3.29,2.08,1.86,0.96,1.45,7,1,Average
5335,2.64,0.47,1.69,21.6,0.7,0.97,3.29,2.08,1.86,0.96,1.45,7,1,Average
